Month,AustralianPort,ForeignPort,Country,Passengers_In,Freight_In_(tonnes),Mail_In_(tonnes),Passengers_Out,Freight_Out_(tonnes),Mail_Out_(tonnes),Passengers_Total,Freight_Total_(tonnes),Mail_Total_(tonnes),Year,Month_num
Dec-88,Melbourne,Colombo,Sri Lanka,81,2.158,0.247,117,0.184,0.136,198,2.342,0.383,1988,12
Dec-88,Melbourne,Denpasar,Indonesia,3550,22.741,0.098,2759,0.197,0,6309,22.938,0.098,1988,12
Dec-88,Melbourne,Dubai,United Arab Emirates,0,0,0,37,47.919,0.091,37,47.919,0.091,1988,12
Dec-88,Melbourne,Frankfurt,Germany,2469,465.012,38.659,2022,151.875,38.134,4491,616.887,76.793,1988,12
Dec-88,Melbourne,Hong Kong,Hong Kong,6681,298.331,17.398,7691,505.201,8.13,14372,803.532,25.528,1988,12
Dec-88,Melbourne,Honolulu,USA,2726,77.456,14.227,3148,102.072,14.174,5874,179.528,28.401,1988,12
Dec-88,Melbourne,Jakarta,Indonesia,375,110.635,0.713,1000,81.241,0.905,1375,191.876,1.618,1988,12
Dec-88,Melbourne,Kuala Lumpur,Malaysia,2846,135.138,10.77,3317,68.265,2.42,6163,203.403,13.19,1988,12
Dec-88,Melbourne,London,UK,4251,148.134,68.82,3703,67.106,62.352,7954,215.24,131.172,1988,12
Dec-88,Melbourne,Los Angeles,USA,3869,590.939,20.813,4071,255.479,5.132,7940,846.418,25.945,1988,12
Dec-88,Melbourne,Manchester,UK,325,0.116,6.987,257,2.403,0,582,2.519,6.987,1988,12
Dec-88,Melbourne,Manila,Philippines,1316,70.924,1.118,2094,114.076,1.336,3410,185,2.454,1988,12
Dec-88,Melbourne,Nadi,Fiji,2192,28.433,1.628,3322,49.001,3.173,5514,77.434,4.801,1988,12
Dec-88,Melbourne,Nagoya,Japan,463,12.616,0.202,39,0.166,0,502,12.782,0.202,1988,12
Dec-88,Melbourne,Nauru,Nauru,37,0.014,0.011,58,1.453,0.044,95,1.467,0.055,1988,12
Dec-88,Melbourne,New York,USA,6,0,0,10,0,0,16,0,0,1988,12
Dec-88,Melbourne,Noumea,New Caledonia,170,0.277,0.022,178,9.157,0.026,348,9.434,0.048,1988,12
Dec-88,Melbourne,Papeete,Tahiti,74,0.003,0,521,17.762,0,595,17.765,0,1988,12
Dec-88,Melbourne,Rome,Italy,1561,75.542,2.61,1750,21.845,3.296,3311,97.387,5.906,1988,12
Dec-88,Melbourne,San Francisco,USA,1209,33.883,6.368,1026,58.889,24.546,2235,92.772,30.914,1988,12
Dec-88,Melbourne,Singapore,Singapore,10442,493.496,79.099,11450,438.329,4.65,21892,931.825,83.749,1988,12
Dec-88,Melbourne,Tokyo,Japan,2682,82.068,29.451,1035,126.179,10.315,3717,208.247,39.766,1988,12
Dec-88,Melbourne,Vancouver,Canada,274,2.256,0,250,0,5.973,524,2.256,5.973,1988,12
Dec-88,Melbourne,Wellington,New Zealand,1959,51.493,1.203,2370,76.768,6.92,4329,128.261,8.123,1988,12
Dec-88,Norfolk Island,Auckland,New Zealand,1053,15.488,0.507,858,0.322,0.756,1911,15.81,1.263,1988,12
Dec-88,Perth,Abu Dhabi,United Arab Emirates,0,0,0,2,11.1,0,2,11.1,0,1988,12
Dec-88,Perth,Amsterdam,Netherlands,69,0,0.002,27,0.902,0,96,0.902,0.002,1988,12
Dec-88,Perth,Athens,Greece,33,0,0,36,0,0,69,0,0,1988,12
Dec-88,Perth,Auckland,New Zealand,3605,124.077,6.673,3826,59.804,14.658,7431,183.881,21.331,1988,12
Dec-88,Perth,Bahrain,Bahrain,33,0,0,42,27.12,0,75,27.12,0,1988,12
Dec-88,Perth,Bangkok,Thailand,2195,48.642,1.4,2482,31.383,1.435,4677,80.025,2.835,1988,12
Dec-88,Perth,Bombay,India,3,0,0,98,0,0.295,101,0,0.295,1988,12
Dec-88,Perth,Christchurch,New Zealand,0,0,0,725,6.3,1.1,725,6.3,1.1,1988,12
Dec-88,Perth,Denpasar,Indonesia,3449,41.087,0.038,3569,0.352,0.125,7018,41.439,0.163,1988,12
Dec-88,Perth,Frankfurt,Germany,403,0.022,0,167,11.836,0.556,570,11.858,0.556,1988,12
Dec-88,Perth,Harare,Zimbabwe,937,18.167,0.025,1113,9.169,1.096,2050,27.336,1.121,1988,12
Dec-88,Perth,Hong Kong,Hong Kong,2803,29.768,0.82,2725,104.179,0.615,5528,133.947,1.435,1988,12
Dec-88,Perth,Honolulu,USA,21,0,0,144,0,0,165,0,0,1988,12
Dec-88,Perth,Jakarta,Indonesia,1356,45.123,0.12,1217,21.622,0.112,2573,66.745,0.232,1988,12
Dec-88,Perth,Kuala Lumpur,Malaysia,3317,124.772,6.555,3744,100.354,0.84,7061,225.126,7.395,1988,12
Dec-88,Perth,London,UK,3337,9.142,18.726,2949,83.433,25.79,6286,92.575,44.516,1988,12
Dec-88,Perth,Los Angeles,USA,90,0,0,83,0,0,173,0,0,1988,12
Dec-88,Perth,Manchester,UK,264,0,2.66,244,0.016,0,508,0.016,2.66,1988,12
Dec-88,Perth,Rome,Italy,234,0,0,132,0,0,366,0,0,1988,12
Dec-88,Perth,San Francisco,USA,67,0,0,223,0,1.88,290,0,1.88,1988,12
Dec-88,Perth,Singapore,Singapore,13195,320.176,22.097,14231,689.78,14.872,27426,1009.956,36.969,1988,12
Dec-88,Perth,Tokyo,Japan,1130,11.3,0,803,61.345,1.885,1933,72.645,1.885,1988,12
Dec-88,Perth,Vancouver,Canada,2,0,0,77,0,0,79,0,0,1988,12
Dec-88,Port Hedland,Denpasar,Indonesia,186,0,0,242,0.126,0,428,0.126,0,1988,12
Dec-88,Sydney,Abu Dhabi,United Arab Emirates,151,3.003,4.257,244,58.84,0,395,61.843,4.257,1988,12
Dec-88,Sydney,Amsterdam,Netherlands,881,19.446,14.435,904,3.557,5.515,1785,23.003,19.95,1988,12
Dec-88,Sydney,Apia,Western Samoa,493,0.711,0.101,397,0.875,0.095,890,1.586,0.196,1988,12
Dec-88,Sydney,Athens,Greece,2816,43.316,3.975,2154,13.193,1.487,4970,56.509,5.462,1988,12
Dec-88,Sydney,Auckland,New Zealand,32020,1489.783,38.875,34129,1587.514,103.111,66149,3077.297,141.986,1988,12
Dec-88,Sydney,Bahrain,Bahrain,230,1.125,0.203,354,72.137,1.812,584,73.262,2.015,1988,12
Dec-88,Sydney,Bangkok,Thailand,5706,244.229,23.96,6405,156.82,14.414,12111,401.049,38.374,1988,12
Dec-88,Sydney,Beijing,China,727,19.668,0,786,11.933,0,1513,31.601,0,1988,12
Dec-88,Sydney,Belgrade,Yugoslavia,1264,68.981,6.839,844,12.454,1.95,2108,81.435,8.789,1988,12
Dec-88,Sydney,Bombay,India,1341,88.751,2.548,1357,24.95,1.203,2698,113.701,3.751,1988,12
Dec-88,Sydney,Buenos Aires,Argentina,829,15.021,0.216,1539,6.287,0,2368,21.308,0.216,1988,12
Dec-88,Sydney,Christchurch,New Zealand,8787,383.168,15.211,9373,186.671,14.14,18160,569.839,29.351,1988,12
Dec-88,Sydney,Colombo,Sri Lanka,53,0.095,0.184,41,2.284,0.18,94,2.379,0.364,1988,12
Dec-88,Sydney,Denpasar,Indonesia,3248,49.449,0.321,3917,1.741,0.107,7165,51.19,0.428,1988,12
Dec-88,Sydney,Dubai,United Arab Emirates,33,2.254,0,127,43.204,0.275,160,45.458,0.275,1988,12
Dec-88,Sydney,Frankfurt,Germany,3435,226.875,37.524,2773,106.378,46.684,6208,333.253,84.208,1988,12
Dec-88,Sydney,Harare,Zimbabwe,1551,45.989,0,1780,25.171,0.836,3331,71.16,0.836,1988,12
Dec-88,Sydney,Hong Kong,Hong Kong,14442,378.233,2.933,15479,636.851,13.598,29921,1015.084,16.531,1988,12
Dec-88,Sydney,Honolulu,USA,8295,157.65,50.985,10218,294.922,10.906,18513,452.572,61.891,1988,12
Dec-88,Sydney,Jakarta,Indonesia,3180,124.404,3.188,2670,189.514,2.982,5850,313.918,6.17,1988,12
Dec-88,Sydney,Kuala Lumpur,Malaysia,3313,133.348,21.687,4232,179.588,2.824,7545,312.936,24.511,1988,12
Dec-88,Sydney,London,UK,8753,441.638,110.518,8108,218.308,87.179,16861,659.946,197.697,1988,12
Dec-88,Sydney,Los Angeles,USA,11522,1423.716,60.284,13289,377.382,3.705,24811,1801.098,63.989,1988,12
Dec-88,Sydney,Manchester,UK,568,0.276,11.43,427,2.166,1.309,995,2.442,12.739,1988,12
Dec-88,Sydney,Manila,Philippines,3280,140.554,5.842,3890,264.19,6.824,7170,404.744,12.666,1988,12
Dec-88,Sydney,Nadi,Fiji,6059,172.858,3.037,7837,170.843,8.801,13896,343.701,11.838,1988,12
Dec-88,Sydney,Nagoya,Japan,1181,30.726,0.681,1735,38.907,0,2916,69.633,0.681,1988,12
Dec-88,Sydney,Nauru,Nauru,42,0.01,0.038,73,0.106,0,115,0.116,0.038,1988,12
Dec-88,Sydney,New Delhi,India,965,40.765,0.652,1057,5.944,0,2022,46.709,0.652,1988,12
Dec-88,Sydney,New York,USA,69,0,0,65,0,0,134,0,0,1988,12
Dec-88,Sydney,Noumea,New Caledonia,2976,34.241,1.183,2628,151.071,5.871,5604,185.312,7.054,1988,12
Dec-88,Sydney,Pago Pago,American Samoa,544,0,0,722,6.224,0.106,1266,6.224,0.106,1988,12
Dec-88,Sydney,Papeete,Tahiti,1910,3.777,0.772,2278,50.77,2.072,4188,54.547,2.844,1988,12
Dec-88,Sydney,Paris,France,249,5.931,0,173,48.018,0.819,422,53.949,0.819,1988,12
Dec-88,Sydney,Port Moresby,Papua New Guinea,2989,42.541,6.794,1996,112.521,26.44,4985,155.062,33.234,1988,12
Dec-88,Sydney,Port Vila,Vanuatu,560,1.283,0.553,668,16.469,0.907,1228,17.752,1.46,1988,12
Dec-88,Sydney,Rarotonga,Cook Islands,106,0.052,0.009,172,1.438,0.067,278,1.49,0.076,1988,12
Dec-88,Sydney,Rome,Italy,2144,255.861,8.478,2139,77.122,3.98,4283,332.983,12.458,1988,12
Dec-88,Sydney,San Francisco,USA,3475,209.285,27.393,3653,187.736,73.332,7128,397.021,100.725,1988,12
Dec-88,Sydney,Seattle,USA,0,15.878,0,0,0,0,0,15.878,0,1988,12
Dec-88,Sydney,Singapore,Singapore,15754,816.651,55.243,16397,805.351,8.557,32151,1622.002,63.8,1988,12
Dec-88,Sydney,Tokyo,Japan,17880,994.727,107.434,20526,1695.999,30.156,38406,2690.726,137.59,1988,12
Dec-88,Sydney,Toronto,Canada,1003,44.97,0.165,792,88.498,0.329,1795,133.468,0.494,1988,12
Dec-88,Sydney,Vancouver,Canada,1143,41.431,11.776,1193,22.982,6.883,2336,64.413,18.659,1988,12
Dec-88,Sydney,Vienna,Austria,574,19.679,0.777,1013,0.244,0.41,1587,19.923,1.187,1988,12
Dec-88,Sydney,Wellington,New Zealand,6043,241.398,12.673,6933,295.029,14.589,12976,536.427,27.262,1988,12
Dec-88,Townsville,Amsterdam,Netherlands,0,0,0,1,0,0,1,0,0,1988,12
Dec-88,Townsville,Auckland,New Zealand,388,19.369,0,473,17.857,0,861,37.226,0,1988,12
Dec-88,Townsville,Bangkok,Thailand,2,0,0,5,0,0,7,0,0,1988,12
Dec-88,Townsville,Bombay,India,11,0,0,12,0,0,23,0,0,1988,12
Dec-88,Townsville,Frankfurt,Germany,0,0,0,39,0,0,39,0,0,1988,12
Dec-88,Townsville,London,UK,2,0,0,7,0,0,9,0,0,1988,12
Dec-88,Townsville,Manila,Philippines,64,0,0,0,0,0,64,0,0,1988,12
Dec-88,Townsville,Port Moresby,Papua New Guinea,81,0.598,0,45,0.509,0,126,1.107,0,1988,12
Dec-88,Townsville,Singapore,Singapore,326,2.801,0,471,10.866,0,797,13.667,0,1988,12
Jan-89,Adelaide,Abu Dhabi,United Arab Emirates,0,0,0,7,18.7,0,7,18.7,0,1989,1
Jan-89,Adelaide,Amsterdam,Netherlands,22,0,0,0,0,0,22,0,0,1989,1
Jan-89,Adelaide,Athens,Greece,19,0,0,20,0,0.026,39,0,0.026,1989,1
Jan-89,Adelaide,Auckland,New Zealand,1044,30.278,0,924,23.19,1.386,1968,53.468,1.386,1989,1
Jan-89,Adelaide,Bahrain,Bahrain,23,0,0,18,1.4,0,41,1.4,0,1989,1
Jan-89,Adelaide,Bangkok,Thailand,29,0,0,14,0,0,43,0,0,1989,1
Jan-89,Adelaide,Bombay,India,0,0,0,28,0.001,0.024,28,0.001,0.024,1989,1
Jan-89,Adelaide,Denpasar,Indonesia,0,0,0,4,0,0,4,0,0,1989,1
Jan-89,Adelaide,Dubai,United Arab Emirates,5,0,0,0,0,0,5,0,0,1989,1
Jan-89,Adelaide,Frankfurt,Germany,168,0,0,173,0,0.032,341,0,0.032,1989,1
Jan-89,Adelaide,Hong Kong,Hong Kong,0,0,0,61,0,0,61,0,0,1989,1
Jan-89,Adelaide,Honolulu,USA,37,0,0,21,0,0,58,0,0,1989,1
Jan-89,Adelaide,London,UK,1480,40.908,2.263,1124,19.614,1.924,2604,60.522,4.187,1989,1
Jan-89,Adelaide,Los Angeles,USA,28,0,0,11,0,0,39,0,0,1989,1
Jan-89,Adelaide,Manchester,UK,103,0.013,0.636,102,0.097,0,205,0.11,0.636,1989,1
Jan-89,Adelaide,Nadi,Fiji,0,0,0,12,0,0,12,0,0,1989,1
Jan-89,Adelaide,Rome,Italy,39,0,0,96,0,0,135,0,0,1989,1
Jan-89,Adelaide,San Francisco,USA,18,0,0,25,0,0,43,0,0,1989,1
Jan-89,Adelaide,Singapore,Singapore,4269,107.868,2.083,3395,235.777,4.136,7664,343.645,6.219,1989,1
Jan-89,Adelaide,Vancouver,Canada,0,0,0,1,0,0,1,0,0,1989,1
Jan-89,Brisbane,Abu Dhabi,United Arab Emirates,11,0,0,0,0,0,11,0,0,1989,1
Jan-89,Brisbane,Amsterdam,Netherlands,75,0,0,12,0,0,87,0,0,1989,1
Jan-89,Brisbane,Athens,Greece,50,0,0,14,0,0.018,64,0,0.018,1989,1
Jan-89,Brisbane,Auckland,New Zealand,9669,312.276,3.693,9930,128.808,10.095,19599,441.084,13.788,1989,1
Jan-89,Brisbane,Bahrain,Bahrain,25,0,0,39,0.006,0,64,0.006,0,1989,1
Jan-89,Brisbane,Bangkok,Thailand,1456,54.246,0,1127,14.627,0,2583,68.873,0,1989,1
Jan-89,Brisbane,Bombay,India,0,0,0,14,0,0.078,14,0,0.078,1989,1
Jan-89,Brisbane,Christchurch,New Zealand,3662,241.438,0.71,3364,41.484,0.984,7026,282.922,1.694,1989,1
Jan-89,Brisbane,Denpasar,Indonesia,508,18.868,0,436,0.504,0,944,19.372,0,1989,1
Jan-89,Brisbane,Frankfurt,Germany,410,0.033,0,575,6,0.413,985,6.033,0.413,1989,1
Jan-89,Brisbane,Harare,Zimbabwe,0,0,0,4,0,0,4,0,0,1989,1
Jan-89,Brisbane,Hong Kong,Hong Kong,2535,27.803,0,2034,44.226,0.111,4569,72.029,0.111,1989,1
Jan-89,Brisbane,Honiara,Solomon Islands,1012,2.853,0.717,1020,11.997,3.559,2032,14.85,4.276,1989,1
Jan-89,Brisbane,Honolulu,USA,1462,51.384,0,1157,71.485,0.148,2619,122.869,0.148,1989,1
Jan-89,Brisbane,Jakarta,Indonesia,0,0,0,8,0,0,8,0,0,1989,1
Jan-89,Brisbane,London,UK,1700,3.717,7.942,1409,16.422,4.629,3109,20.139,12.571,1989,1
Jan-89,Brisbane,Los Angeles,USA,537,0.259,0,426,0,0,963,0.259,0,1989,1
Jan-89,Brisbane,Manchester,UK,131,0,0.415,139,3.806,0,270,3.806,0.415,1989,1
Jan-89,Brisbane,Manila,Philippines,871,7.795,0,654,1.349,0.077,1525,9.144,0.077,1989,1
Jan-89,Brisbane,Nadi,Fiji,1723,10.06,0.492,1175,9.316,0.432,2898,19.376,0.924,1989,1
Jan-89,Brisbane,Nagoya,Japan,1132,7.317,0,369,41.655,0,1501,48.972,0,1989,1
Jan-89,Brisbane,New York,USA,0,0,0,1,0,0,1,0,0,1989,1
Jan-89,Brisbane,Noumea,New Caledonia,951,0.92,0,492,9.016,0,1443,9.936,0,1989,1
Jan-89,Brisbane,Papeete,Tahiti,0,0,0,4,0,0,4,0,0,1989,1
Jan-89,Brisbane,Port Moresby,Papua New Guinea,2450,34.933,0.872,2989,52.257,9.59,5439,87.19,10.462,1989,1
Jan-89,Brisbane,Port Vila,Vanuatu,354,2.739,0.3,221,5.596,0.098,575,8.335,0.398,1989,1
Jan-89,Brisbane,Rome,Italy,92,0,0,91,0,0.042,183,0,0.042,1989,1
Jan-89,Brisbane,San Francisco,USA,235,0.047,0,203,0,0,438,0.047,0,1989,1
Jan-89,Brisbane,Seattle,USA,0,0,0,62,2.264,0,62,2.264,0,1989,1
Jan-89,Brisbane,Singapore,Singapore,5987,123.111,2.636,4505,253.773,5.348,10492,376.884,7.984,1989,1
Jan-89,Brisbane,Suva,Fiji,64,0.054,0,100,0,0,164,0.054,0,1989,1
Jan-89,Brisbane,Tokyo,Japan,5038,22.172,2.354,2944,220.034,5.263,7982,242.206,7.617,1989,1
Jan-89,Brisbane,Vancouver,Canada,196,4.534,0,243,3.007,0.896,439,7.541,0.896,1989,1
Jan-89,Brisbane,Wellington,New Zealand,2731,17.856,0.642,2639,26.339,1.738,5370,44.195,2.38,1989,1
Jan-89,Cairns,Amsterdam,Netherlands,0,0,0,8,0,0,8,0,0,1989,1
Jan-89,Cairns,Auckland,New Zealand,1456,10.029,0,1563,1.2,0.67,3019,11.229,0.67,1989,1
Jan-89,Cairns,Bahrain,Bahrain,0,0,0,6,0,0,6,0,0,1989,1
Jan-89,Cairns,Bangkok,Thailand,450,2.978,0,508,0.514,0.304,958,3.492,0.304,1989,1
Jan-89,Cairns,Bombay,India,24,12.035,0,0,0,0,24,12.035,0,1989,1
Jan-89,Cairns,Christchurch,New Zealand,642,8.436,0,518,0.638,0.046,1160,9.074,0.046,1989,1
Jan-89,Cairns,Frankfurt,Germany,0,0,0,28,0,0,28,0,0,1989,1
Jan-89,Cairns,Hong Kong,Hong Kong,0,0,0,4,0,0,4,0,0,1989,1
Jan-89,Cairns,Honolulu,USA,966,20.748,0,780,2.467,0.085,1746,23.215,0.085,1989,1
Jan-89,Cairns,Kieta,Papua New Guinea,344,0,0,369,0.459,0,713,0.459,0,1989,1
Jan-89,Cairns,London,UK,25,0,0,125,0,0.473,150,0,0.473,1989,1
Jan-89,Cairns,Los Angeles,USA,732,0.245,0,508,0,0,1240,0.245,0,1989,1
Jan-89,Cairns,Manchester,UK,0,0,0,5,0,0,5,0,0,1989,1
Jan-89,Cairns,Papeete,Tahiti,0,0,0,5,0,0,5,0,0,1989,1
Jan-89,Cairns,Port Moresby,Papua New Guinea,1773,6.919,0.695,2069,42.221,0.506,3842,49.14,1.201,1989,1
Jan-89,Cairns,San Francisco,USA,462,0.739,0,295,0,0.674,757,0.739,0.674,1989,1
Jan-89,Cairns,Seattle,USA,133,0,0,12,0,0,145,0,0,1989,1
Jan-89,Cairns,Singapore,Singapore,886,2.386,0,886,0.572,0,1772,2.958,0,1989,1
Jan-89,Cairns,Tokyo,Japan,1421,1.615,0,1263,1.423,0.341,2684,3.038,0.341,1989,1
Jan-89,Cairns,Vancouver,Canada,323,24.599,0,180,0.047,0,503,24.646,0,1989,1
Jan-89,Darwin,Athens,Greece,0,0,0,7,0,0,7,0,0,1989,1
Jan-89,Darwin,Auckland,New Zealand,205,3.893,0,131,0.874,0.046,336,4.767,0.046,1989,1
Jan-89,Darwin,Bandar Seri Begawan,Brunei,895,15.026,0.172,563,13.253,0,1458,28.279,0.172,1989,1
Jan-89,Darwin,Bangkok,Thailand,4,0,0,0,0,0,4,0,0,1989,1
Jan-89,Darwin,Bombay,India,12,0,0,2,0,0,14,0,0,1989,1
Jan-89,Darwin,Denpasar,Indonesia,1543,7.446,0.039,907,0.066,0.03,2450,7.512,0.069,1989,1
Jan-89,Darwin,Kupang,Indonesia,470,0.185,0,325,0.056,0,795,0.241,0,1989,1
Jan-89,Darwin,London,UK,34,0,0,14,0,0.17,48,0,0.17,1989,1
Jan-89,Darwin,Rome,Italy,0,0,0,26,0,0,26,0,0,1989,1
Jan-89,Darwin,Singapore,Singapore,1852,21.719,0.006,1160,8.12,0.183,3012,29.839,0.189,1989,1
Jan-89,Hobart,Auckland,New Zealand,290,11.212,0,323,1.677,0,613,12.889,0,1989,1
Jan-89,Hobart,Christchurch,New Zealand,536,3.381,0.023,545,2.039,0,1081,5.42,0.023,1989,1
Jan-89,Melbourne,Abu Dhabi,United Arab Emirates,23,0,0,38,45.645,0,61,45.645,0,1989,1
Jan-89,Melbourne,Amsterdam,Netherlands,846,6.433,6.833,771,1.905,3.085,1617,8.338,9.918,1989,1
Jan-89,Melbourne,Athens,Greece,2407,24.983,5.133,1698,3.201,1.414,4105,28.184,6.547,1989,1
Jan-89,Melbourne,Auckland,New Zealand,10761,397.989,2.314,10022,394.929,11.287,20783,792.918,13.601,1989,1
Jan-89,Melbourne,Bahrain,Bahrain,114,0.17,0.367,122,19.244,1.488,236,19.414,1.855,1989,1
Jan-89,Melbourne,Bangkok,Thailand,4707,122.596,8.313,4114,99.436,5.591,8821,222.032,13.904,1989,1
Jan-89,Melbourne,Belgrade,Yugoslavia,958,49.695,2.055,624,8.476,1.723,1582,58.171,3.778,1989,1
Jan-89,Melbourne,Bombay,India,152,1.622,0,197,0.128,0.481,349,1.75,0.481,1989,1
Jan-89,Melbourne,Christchurch,New Zealand,4981,181.674,0.788,4295,117.506,1.473,9276,299.18,2.261,1989,1
Jan-89,Melbourne,Colombo,Sri Lanka,58,2.005,0.031,51,0.205,0.093,109,2.21,0.124,1989,1
Jan-89,Melbourne,Denpasar,Indonesia,5622,27.734,0,3830,0.366,0,9452,28.1,0,1989,1
Jan-89,Melbourne,Dubai,United Arab Emirates,0,0,0,30,94.466,0.053,30,94.466,0.053,1989,1
Jan-89,Melbourne,Frankfurt,Germany,2612,356.513,18.494,2162,116.865,19.973,4774,473.378,38.467,1989,1
Jan-89,Melbourne,Hong Kong,Hong Kong,8801,269.871,16.926,6267,663.574,5.232,15068,933.445,22.158,1989,1
Jan-89,Melbourne,Honolulu,USA,4195,47.958,5.686,2586,84.059,7.119,6781,132.017,12.805,1989,1
Jan-89,Melbourne,Jakarta,Indonesia,1064,121.328,2.045,1203,93.865,0.944,2267,215.193,2.989,1989,1
Jan-89,Melbourne,Kuala Lumpur,Malaysia,4057,114.433,8.064,3125,113.378,1.285,7182,227.811,9.349,1989,1
Jan-89,Melbourne,London,UK,3784,137.129,35.02,3595,46.368,22.127,7379,183.497,57.147,1989,1
Jan-89,Melbourne,Los Angeles,USA,4224,540.068,14.587,3817,271.644,2.257,8041,811.712,16.844,1989,1
Jan-89,Melbourne,Manchester,UK,292,0.285,2.561,311,3.081,0,603,3.366,2.561,1989,1
Jan-89,Melbourne,Manila,Philippines,2194,53.983,0.804,1440,62.832,0.888,3634,116.815,1.692,1989,1
Jan-89,Melbourne,Nadi,Fiji,3695,21.137,1.284,2996,47.868,1.314,6691,69.005,2.598,1989,1
Jan-89,Melbourne,Nagoya,Japan,442,11.103,0.138,123,0.276,0,565,11.379,0.138,1989,1
Jan-89,Melbourne,New York,USA,38,0,0,57,0,0,95,0,0,1989,1
Jan-89,Melbourne,Noumea,New Caledonia,264,0.042,0.022,228,6.503,0.024,492,6.545,0.046,1989,1
Jan-89,Melbourne,Papeete,Tahiti,97,0.017,0,332,35.733,0,429,35.75,0,1989,1
Jan-89,Melbourne,Rome,Italy,2113,85.448,2.062,1849,23.99,1.398,3962,109.438,3.46,1989,1
Jan-89,Melbourne,San Francisco,USA,1109,30.447,2.875,964,65.913,11.106,2073,96.36,13.981,1989,1
Jan-89,Melbourne,Singapore,Singapore,12638,404.262,39.282,9663,685.034,3.117,22301,1089.296,42.399,1989,1
Jan-89,Melbourne,Tokyo,Japan,2601,82.975,13.895,1548,138.161,7.288,4149,221.136,21.183,1989,1
Jan-89,Melbourne,Vancouver,Canada,229,0,0,155,0,2.963,384,0,2.963,1989,1
Jan-89,Melbourne,Wellington,New Zealand,2391,38.052,0.326,2142,87.308,3.668,4533,125.36,3.994,1989,1
Jan-89,Norfolk Island,Auckland,New Zealand,880,12.889,0.264,1120,0.633,0.24,2000,13.522,0.504,1989,1
Jan-89,Perth,Abu Dhabi,United Arab Emirates,0,0,0,6,6.8,0,6,6.8,0,1989,1
Jan-89,Perth,Amsterdam,Netherlands,78,0,0.003,61,0,0,139,0,0.003,1989,1
Jan-89,Perth,Athens,Greece,43,0,0,27,0,0,70,0,0,1989,1
Jan-89,Perth,Auckland,New Zealand,4346,103.194,1.698,3112,38.57,3.849,7458,141.764,5.547,1989,1
Jan-89,Perth,Bahrain,Bahrain,41,0,0,42,12.761,0,83,12.761,0,1989,1
Jan-89,Perth,Bangkok,Thailand,2836,24.8,0.253,2412,14.923,0.807,5248,39.723,1.06,1989,1
Jan-89,Perth,Bombay,India,44,0,0,34,0,0.121,78,0,0.121,1989,1
Jan-89,Perth,Christchurch,New Zealand,0,0,0,573,1.8,0.2,573,1.8,0.2,1989,1
Jan-89,Perth,Denpasar,Indonesia,4079,24.802,0.011,3998,0.037,0.076,8077,24.839,0.087,1989,1
Jan-89,Perth,Frankfurt,Germany,359,0.022,0,382,2.952,0.261,741,2.974,0.261,1989,1
Jan-89,Perth,Harare,Zimbabwe,1210,10.331,0,1047,3.438,0.531,2257,13.769,0.531,1989,1
Jan-89,Perth,Hong Kong,Hong Kong,3040,32.913,0.681,2412,91.196,0.448,5452,124.109,1.129,1989,1
Jan-89,Perth,Honolulu,USA,91,0,0,99,0,0.028,190,0,0.028,1989,1
Jan-89,Perth,Jakarta,Indonesia,955,29.365,0.085,1075,14.621,0.064,2030,43.986,0.149,1989,1
Jan-89,Perth,Kuala Lumpur,Malaysia,3431,68.799,2.909,2871,66.354,0.415,6302,135.153,3.324,1989,1
Jan-89,Perth,London,UK,3227,11.793,8.123,3287,29.853,10.775,6514,41.646,18.898,1989,1
Jan-89,Perth,Los Angeles,USA,117,0,0,34,0,0,151,0,0,1989,1
Jan-89,Perth,Manchester,UK,242,0,0.974,225,0.005,0,467,0.005,0.974,1989,1
Jan-89,Perth,Rome,Italy,147,0,0,213,0,0,360,0,0,1989,1
Jan-89,Perth,San Francisco,USA,34,0,0,146,0,0.8,180,0,0.8,1989,1
Jan-89,Perth,Singapore,Singapore,12709,202.368,12.85,11180,688.528,5.309,23889,890.896,18.159,1989,1
Jan-89,Perth,Tokyo,Japan,1145,8.529,0.001,1093,46.713,1.145,2238,55.242,1.146,1989,1
Jan-89,Perth,Vancouver,Canada,0,0,0,23,0,0,23,0,0,1989,1
Jan-89,Port Hedland,Denpasar,Indonesia,228,0.258,0,163,0,0,391,0.258,0,1989,1
Jan-89,Sydney,Abu Dhabi,United Arab Emirates,200,0.286,0,140,60.549,0,340,60.835,0,1989,1
Jan-89,Sydney,Amsterdam,Netherlands,1018,15.021,11.678,924,5.051,2.618,1942,20.072,14.296,1989,1
Jan-89,Sydney,Apia,Western Samoa,440,0.329,0.074,356,1.62,0.141,796,1.949,0.215,1989,1
Jan-89,Sydney,Athens,Greece,2702,25.757,2.611,1847,5.714,1.377,4549,31.471,3.988,1989,1
Jan-89,Sydney,Auckland,New Zealand,35290,887.265,10.361,33075,952.641,56.994,68365,1839.906,67.355,1989,1
Jan-89,Sydney,Bahrain,Bahrain,371,0.766,0.061,177,32.138,1.113,548,32.904,1.174,1989,1
Jan-89,Sydney,Bangkok,Thailand,6792,184.835,17.359,6401,104.056,9.61,13193,288.891,26.969,1989,1
Jan-89,Sydney,Beijing,China,987,18.058,0,1026,15.332,0,2013,33.39,0,1989,1
